TIME,TOTAL_CPU,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encounter?patient=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/concept?q=,GET //192.168.165.219:8080/openmrs/ws/rest/v1/obs?patient=,POST //192.168.165.219:8080/openmrs/ws/rest/v1/person,GET //192.168.165.219:8080/openmrs/ws/rest/v1/encountertype?q=,DELETE //192.168.165.219:8080/openmrs/ws/rest/v1/person
2019-09-28 14:03:09+00:00,50.59,3,2,0,2,2,3,1,0
2019-09-28 14:03:39+00:00,50.55,2,1,1,5,1,3,0,0
2019-09-28 14:04:09+00:00,50.56,2,3,0,3,2,5,0,0
2019-09-28 14:04:39+00:00,50.98,2,3,0,0,1,5,0,0
2019-09-28 14:05:09+00:00,51.09,8,7,2,0,4,7,2,0
2019-09-28 14:05:39+00:00,51.86,5,2,1,2,0,3,1,0
2019-09-28 14:06:09+00:00,51.53,2,1,3,6,3,7,0,0
2019-09-28 14:06:39+00:00,50.97,2,6,0,1,2,5,2,0
2019-09-28 14:07:09+00:00,51.04,4,2,0,2,2,7,2,0
2019-09-28 14:07:39+00:00,50.93,1,2,1,2,1,2,0,0
2019-09-28 14:08:09+00:00,50.86,3,2,6,3,5,4,0,0
2019-09-28 14:08:39+00:00,50.24,3,2,1,6,3,6,2,6
2019-09-28 14:09:09+00:00,51.6,5,4,3,11,3,7,3,4
2019-09-28 14:09:39+00:00,51.2,9,5,4,10,2,10,2,12
2019-09-28 14:10:09+00:00,51.14,0,3,2,5,0,3,0,7
2019-09-28 14:10:39+00:00,52.02,2,3,4,2,3,7,2,2
2019-09-28 14:11:09+00:00,53.1,30,38,21,11,17,15,28,0
2019-09-28 14:11:39+00:00,54.05,3,0,2,1,1,1,1,0
2019-09-28 14:12:09+00:00,52.37,2,3,0,2,0,1,8,0
2019-09-28 14:12:39+00:00,50.68,6,0,3,0,3,2,13,0
2019-09-28 14:13:09+00:00,50.43,4,1,1,2,1,2,10,1
2019-09-28 14:13:39+00:00,50.04,10,0,5,4,2,4,17,0
2019-09-28 14:14:09+00:00,50.42,7,0,5,2,0,2,19,1
2019-09-28 14:14:39+00:00,51.02,18,2,10,2,3,9,33,2
2019-09-28 14:15:09+00:00,50.54,8,0,6,2,0,5,16,1
2019-09-28 14:15:39+00:00,51.38,8,4,14,12,2,11,46,4
2019-09-28 14:16:09+00:00,52.64,12,3,8,9,2,8,14,8
2019-09-28 14:16:39+00:00,53.45,14,9,6,23,6,15,0,0
2019-09-28 14:17:09+00:00,53.05,1,2,2,6,0,2,0,0
2019-09-28 14:17:39+00:00,51.88,3,3,3,15,0,2,0,0
2019-09-28 14:18:09+00:00,52.34,13,18,13,36,4,26,3,1
2019-09-28 14:18:39+00:00,52.21,7,5,2,3,1,4,1,0
2019-09-28 14:19:09+00:00,50.31,11,12,5,3,4,15,1,0
2019-09-28 14:19:39+00:00,50.23,9,5,4,7,4,4,5,5
2019-09-28 14:20:09+00:00,50.27,1,3,6,13,0,5,3,4
2019-09-28 14:20:39+00:00,50.45,10,12,5,27,4,20,2,11
2019-09-28 14:21:09+00:00,53.79,9,7,5,37,7,25,4,16
2019-09-28 14:21:39+00:00,55.13,6,7,7,9,1,31,3,22
2019-09-28 14:22:09+00:00,54.93,7,9,4,4,2,15,2,4
2019-09-28 14:22:39+00:00,55.4,11,3,0,5,5,4,3,1
2019-09-28 14:23:09+00:00,71.67,16,17,11,14,6,11,14,1
2019-09-28 14:23:39+00:00,54.26,6,5,3,2,4,5,8,2
2019-09-28 14:24:09+00:00,53.03,5,6,5,5,3,1,9,0
2019-09-28 14:24:39+00:00,53.12,2,5,1,3,2,5,8,0
2019-09-28 14:25:09+00:00,52.77,7,7,5,3,3,13,9,5
2019-09-28 14:25:39+00:00,51.97,12,2,5,12,2,10,13,6
2019-09-28 14:26:09+00:00,50.66,17,3,9,2,9,14,34,1
2019-09-28 14:26:39+00:00,53.45,23,13,8,16,3,18,25,5
2019-09-28 14:27:09+00:00,55.09,10,11,5,8,2,10,16,0
2019-09-28 14:27:39+00:00,53.36,7,6,12,10,7,9,6,1
2019-09-28 14:28:09+00:00,52.55,6,3,2,4,3,7,5,3
2019-09-28 14:28:39+00:00,52.6,11,3,3,9,4,7,14,4
2019-09-28 14:29:09+00:00,53.3,8,10,1,22,6,7,11,4
2019-09-28 14:29:39+00:00,53.32,3,8,5,15,3,14,1,6
2019-09-28 14:30:09+00:00,54.7,5,4,4,7,3,20,3,3
2019-09-28 14:30:39+00:00,62.29,11,7,11,68,9,32,9,16
2019-09-28 14:31:09+00:00,82.28,15,15,20,92,20,63,18,20
2019-09-28 14:31:39+00:00,56.23,3,2,2,30,2,18,10,6
2019-09-28 14:32:09+00:00,56.05,4,4,5,9,2,12,3,15
2019-09-28 14:32:39+00:00,78.07,13,22,23,27,5,39,7,24
2019-09-28 14:33:09+00:00,74.67,43,57,53,66,20,64,27,37
2019-09-28 14:33:39+00:00,52.09,6,9,0,4,6,6,10,9
2019-09-28 14:34:09+00:00,52.38,8,12,2,4,0,5,10,2
2019-09-28 14:34:39+00:00,51.12,6,8,5,7,0,4,3,1
2019-09-28 14:35:09+00:00,51.99,9,9,5,2,7,6,14,0
2019-09-28 14:35:39+00:00,51.64,5,2,3,6,5,7,9,0
2019-09-28 14:36:09+00:00,52.16,19,8,7,11,3,18,34,4
2019-09-28 14:36:39+00:00,52.74,12,6,15,4,3,15,33,11
2019-09-28 14:37:09+00:00,53.29,16,7,13,8,3,15,28,8
2019-09-28 14:37:39+00:00,53.45,15,4,14,9,1,13,42,3
2019-09-28 14:38:09+00:00,53.16,11,1,9,10,2,10,44,7
2019-09-28 14:38:39+00:00,53.93,2,4,4,13,0,8,26,6
2019-09-28 14:39:09+00:00,80.44,23,24,30,78,16,38,15,7
2019-09-28 14:39:39+00:00,56.19,23,13,10,15,8,13,15,2
2019-09-28 14:40:09+00:00,51.42,9,12,6,3,4,4,8,0
2019-09-28 14:40:39+00:00,50.94,17,6,6,6,3,8,6,0
2019-09-28 14:41:09+00:00,50.27,5,11,7,5,8,8,6,0
2019-09-28 14:41:39+00:00,49.6,4,6,3,1,4,2,7,0
2019-09-28 14:42:09+00:00,48.88,3,2,1,5,1,9,8,1
2019-09-28 14:42:39+00:00,48.91,5,2,9,5,1,6,13,0
2019-09-28 14:43:09+00:00,49.35,15,3,12,6,4,7,16,4
2019-09-28 14:43:39+00:00,50.4,5,2,7,0,5,5,6,5
2019-09-28 14:44:09+00:00,51.02,11,9,10,11,4,7,13,7
2019-09-28 14:44:39+00:00,51.66,20,6,14,5,5,20,23,2
2019-09-28 14:45:09+00:00,51.46,15,2,6,8,2,8,15,9
2019-09-28 14:45:39+00:00,51.65,0,0,0,0,0,0,0,0
2019-09-28 14:46:09+00:00,62.85,0,0,0,0,0,0,0,0
2019-09-28 14:46:39+00:00,46.9,39,41,28,36,34,38,30,4
2019-09-28 14:47:09+00:00,48.28,8,5,4,3,0,4,4,0
2019-09-28 14:47:39+00:00,51.92,2,4,1,4,2,1,3,0
2019-09-28 14:48:09+00:00,51.65,6,7,3,2,3,3,9,0
2019-09-28 14:48:39+00:00,51.14,7,6,3,3,2,6,6,0
2019-09-28 14:49:09+00:00,51.1,5,6,0,4,0,1,2,0
2019-09-28 14:49:39+00:00,50.28,6,1,3,3,3,1,2,0
2019-09-28 14:50:09+00:00,50.12,3,1,2,2,0,3,7,0
2019-09-28 14:50:39+00:00,49.92,2,4,0,1,1,1,2,0
2019-09-28 14:51:09+00:00,49.85,6,8,1,1,2,1,1,0
2019-09-28 14:51:39+00:00,50.66,5,3,1,3,3,4,1,0
2019-09-28 14:52:09+00:00,50.87,8,6,3,3,1,1,2,0
2019-09-28 14:52:39+00:00,51.37,2,4,1,5,4,3,1,0
2019-09-28 14:53:09+00:00,50.43,3,5,1,3,0,3,3,0
2019-09-28 14:53:39+00:00,49.98,3,5,0,1,0,4,1,0
2019-09-28 14:54:09+00:00,49.59,1,1,3,3,0,1,3,0
2019-09-28 14:54:39+00:00,49.2,2,4,2,1,1,2,2,0
2019-09-28 14:55:09+00:00,49.48,1,2,1,4,1,9,6,0
2019-09-28 14:55:39+00:00,49.59,4,2,1,4,1,3,3,1
2019-09-28 14:56:09+00:00,49.91,6,3,6,9,3,5,10,6
2019-09-28 14:56:39+00:00,51.01,5,3,4,8,0,6,16,6
2019-09-28 14:57:09+00:00,52.25,7,3,13,10,3,11,15,4
2019-09-28 14:57:39+00:00,57.59,0,0,0,0,0,0,0,0
2019-09-28 14:58:09+00:00,50.75,0,0,0,0,0,0,0,0
2019-09-28 14:58:39+00:00,47.07,41,55,23,23,19,23,12,0
2019-09-28 14:59:09+00:00,52.59,3,4,1,1,3,3,5,0
2019-09-28 14:59:39+00:00,51.65,3,10,3,5,5,3,2,0
2019-09-28 15:00:09+00:00,51.13,6,2,2,2,2,1,5,0
2019-09-28 15:00:39+00:00,51.33,2,6,0,2,1,1,2,0
2019-09-28 15:01:09+00:00,50.63,2,2,2,5,6,6,2,0
2019-09-28 15:01:39+00:00,51.14,5,3,1,1,4,2,6,0
2019-09-28 15:02:09+00:00,51.02,6,5,5,3,4,4,2,0
2019-09-28 15:02:39+00:00,51.23,4,3,4,1,6,5,6,0
2019-09-28 15:03:09+00:00,51.28,2,5,4,2,0,2,3,0
2019-09-28 15:03:39+00:00,50.86,8,3,3,3,3,2,6,0
2019-09-28 15:04:09+00:00,51.04,6,1,3,7,0,6,3,0
2019-09-28 15:04:39+00:00,50.58,5,7,1,0,3,3,0,1
2019-09-28 15:05:09+00:00,50.35,4,3,2,2,3,3,2,0
2019-09-28 15:05:39+00:00,50.26,2,2,0,0,1,6,2,1
2019-09-28 15:06:09+00:00,49.95,3,2,1,1,0,3,8,0
2019-09-28 15:06:39+00:00,49.96,6,4,2,11,6,2,7,0
2019-09-28 15:07:09+00:00,50.3,2,2,4,1,0,5,0,1
2019-09-28 15:07:39+00:00,49.89,7,12,5,12,3,10,14,2
2019-09-28 15:08:09+00:00,51.28,6,6,4,13,0,7,6,2
2019-09-28 15:08:39+00:00,52.99,10,3,8,8,3,14,13,9
2019-09-28 15:09:09+00:00,61.41,0,0,0,0,0,0,0,0
2019-09-28 15:09:39+00:00,56.55,45,52,25,29,21,40,31,3
2019-09-28 15:10:09+00:00,49.9,2,8,0,2,3,2,4,0
2019-09-28 15:10:39+00:00,50.42,4,3,1,5,5,3,6,0
2019-09-28 15:11:09+00:00,49.98,4,2,3,4,1,1,2,0
2019-09-28 15:11:39+00:00,49.88,4,2,1,1,0,1,2,0
2019-09-28 15:12:09+00:00,49.37,4,5,1,4,1,3,2,0
2019-09-28 15:12:39+00:00,49.73,1,4,2,0,1,0,0,0
2019-09-28 15:13:09+00:00,49.3,3,3,1,2,3,0,1,0
2019-09-28 15:13:39+00:00,49.36,4,3,2,4,1,2,0,0
2019-09-28 15:14:09+00:00,49.52,5,2,2,2,2,4,0,0
2019-09-28 15:14:39+00:00,49.38,7,8,5,1,5,6,5,0
2019-09-28 15:15:09+00:00,50.52,6,6,2,9,3,13,3,0
2019-09-28 15:15:39+00:00,52.0,5,2,3,5,1,4,8,0
2019-09-28 15:16:09+00:00,50.75,4,6,12,12,4,3,9,3
2019-09-28 15:16:39+00:00,50.68,11,5,2,6,3,3,6,3
2019-09-28 15:17:09+00:00,51.23,4,3,4,10,3,3,6,3
2019-09-28 15:17:39+00:00,52.5,0,0,0,0,0,0,0,0
2019-09-28 15:18:09+00:00,68.82,53,55,31,26,49,60,23,14
2019-09-28 15:18:39+00:00,52.62,5,2,3,3,0,1,1,0
2019-09-28 15:19:09+00:00,52.36,4,2,1,1,2,3,4,0
2019-09-28 15:19:39+00:00,51.91,5,5,2,2,4,6,3,0
2019-09-28 15:20:09+00:00,51.32,1,5,2,2,2,2,3,0
2019-09-28 15:20:39+00:00,51.55,3,5,4,4,2,3,4,0
2019-09-28 15:21:09+00:00,51.85,3,8,1,1,0,4,1,0
2019-09-28 15:21:39+00:00,50.93,5,5,0,4,2,1,6,0
2019-09-28 15:22:09+00:00,51.29,9,3,6,2,0,2,3,0
2019-09-28 15:22:39+00:00,51.26,11,6,1,3,1,2,2,0
2019-09-28 15:23:09+00:00,51.02,5,5,2,9,2,1,6,0
2019-09-28 15:23:39+00:00,50.98,4,5,0,1,1,4,3,0
2019-09-28 15:24:09+00:00,51.25,4,2,2,1,1,3,2,0
2019-09-28 15:24:39+00:00,50.7,3,4,1,2,3,1,5,0
2019-09-28 15:25:09+00:00,50.17,2,3,4,2,0,1,2,0
2019-09-28 15:25:39+00:00,50.09,5,6,5,1,5,2,6,2
2019-09-28 15:26:09+00:00,50.62,4,2,6,11,5,5,4,2
2019-09-28 15:26:39+00:00,51.05,9,3,4,4,4,7,9,4
2019-09-28 15:27:09+00:00,51.66,8,2,4,10,3,9,6,8
2019-09-28 15:27:39+00:00,52.92,6,4,7,7,0,8,5,4
2019-09-28 15:28:09+00:00,56.13,0,0,0,0,0,0,0,0
2019-09-28 15:28:39+00:00,52.84,0,0,0,0,0,0,0,0
2019-09-28 15:29:09+00:00,53.66,32,31,16,69,16,45,14,10
2019-09-28 15:29:39+00:00,53.94,14,7,10,104,7,30,21,18
2019-09-28 15:30:09+00:00,54.86,5,7,6,64,5,19,18,15
2019-09-28 15:30:39+00:00,55.95,7,3,4,37,4,20,9,10
2019-09-28 15:31:09+00:00,56.57,6,3,4,46,8,18,4,13
2019-09-28 15:31:39+00:00,56.56,1,3,3,16,5,11,5,9
2019-09-28 15:32:09+00:00,57.19,4,5,6,20,5,9,5,5
2019-09-28 15:32:39+00:00,55.99,2,0,5,17,5,11,2,2
2019-09-28 15:33:09+00:00,57.27,4,2,4,19,12,11,8,3
2019-09-28 15:33:39+00:00,59.38,4,5,6,14,5,9,15,6
2019-09-28 15:34:09+00:00,74.27,24,29,23,37,32,49,22,6
2019-09-28 15:34:39+00:00,52.55,18,20,4,18,11,24,11,1
2019-09-28 15:35:09+00:00,51.21,10,6,5,6,1,9,0,0
2019-09-28 15:35:39+00:00,51.2,5,7,2,5,1,3,3,0
2019-09-28 15:36:09+00:00,51.34,6,3,1,5,2,5,3,1
2019-09-28 15:36:39+00:00,51.16,0,6,3,1,1,5,3,0
2019-09-28 15:37:09+00:00,50.52,3,4,2,5,1,4,4,0
2019-09-28 15:37:39+00:00,51.33,4,5,3,4,1,5,2,0
2019-09-28 15:38:09+00:00,51.57,4,3,2,2,2,6,3,0
2019-09-28 15:38:39+00:00,52.36,2,4,5,5,4,4,2,0
2019-09-28 15:39:09+00:00,53.22,5,4,2,2,2,4,1,0
2019-09-28 15:39:39+00:00,52.58,4,2,3,4,2,5,2,0
2019-09-28 15:40:09+00:00,53.07,5,5,4,3,5,3,1,0
2019-09-28 15:40:39+00:00,52.71,3,3,2,2,2,2,4,1
2019-09-28 15:41:09+00:00,51.71,4,5,3,6,1,5,4,7
2019-09-28 15:41:39+00:00,52.55,7,1,1,6,3,8,5,3
2019-09-28 15:42:09+00:00,52.23,5,4,7,13,5,9,1,6
2019-09-28 15:42:39+00:00,53.92,12,10,7,17,2,23,18,11
2019-09-28 15:43:09+00:00,67.2,0,0,0,0,0,0,0,0
2019-09-28 15:43:39+00:00,50.64,52,44,17,36,27,57,21,6
2019-09-28 15:44:09+00:00,50.38,8,3,5,2,3,7,1,0
2019-09-28 15:44:39+00:00,52.01,5,3,0,4,4,6,5,0
2019-09-28 15:45:09+00:00,51.7,3,7,5,4,8,0,5,0
2019-09-28 15:45:39+00:00,51.25,4,7,1,5,3,3,4,0
2019-09-28 15:46:09+00:00,51.09,0,2,3,0,3,5,3,0
2019-09-28 15:46:39+00:00,52.02,4,3,3,4,2,5,3,0
2019-09-28 15:47:09+00:00,52.02,5,3,2,2,6,4,0,0
2019-09-28 15:47:39+00:00,51.78,4,3,3,7,1,7,4,3
2019-09-28 15:48:09+00:00,51.18,6,4,7,15,4,9,6,11
2019-09-28 15:48:39+00:00,52.72,7,8,4,14,3,11,7,13
2019-09-28 15:49:09+00:00,53.3,7,8,6,15,3,15,9,9
2019-09-28 15:49:39+00:00,54.31,6,6,3,17,2,7,6,6
2019-09-28 15:50:09+00:00,68.33,0,0,0,0,1,0,0,0
2019-09-28 15:50:39+00:00,40.88,59,38,22,78,28,45,34,5
2019-09-28 15:51:09+00:00,53.05,9,4,2,2,3,3,7,0
2019-09-28 15:51:39+00:00,52.22,7,2,1,7,5,5,6,2
2019-09-28 15:52:09+00:00,51.68,8,5,2,10,2,5,13,0
2019-09-28 15:52:39+00:00,51.54,12,3,5,11,3,6,19,5
2019-09-28 15:53:09+00:00,51.91,8,1,7,11,1,8,13,3
2019-09-28 15:53:39+00:00,51.36,10,10,7,7,1,10,17,4
2019-09-28 15:54:09+00:00,53.16,16,5,10,20,6,17,24,5
2019-09-28 15:54:39+00:00,53.85,6,1,6,14,1,10,15,3
2019-09-28 15:55:09+00:00,52.92,6,2,7,13,1,6,14,4
2019-09-28 15:55:39+00:00,54.68,7,1,4,4,0,3,9,2
2019-09-28 15:56:09+00:00,69.9,0,0,0,0,0,0,0,0
2019-09-28 15:56:39+00:00,49.62,33,48,16,46,27,48,12,12
2019-09-28 15:57:09+00:00,51.44,14,16,6,28,9,13,8,8
2019-09-28 15:57:39+00:00,54.52,7,4,2,13,2,9,4,8
2019-09-28 15:58:09+00:00,54.8,12,8,5,16,3,26,10,9
2019-09-28 15:58:39+00:00,55.09,8,16,1,12,5,23,8,9
2019-09-28 15:59:09+00:00,54.57,3,4,1,14,1,7,5,3
2019-09-28 15:59:39+00:00,54.55,5,11,1,20,1,16,7,9
2019-09-28 16:00:09+00:00,54.92,6,9,1,14,4,16,4,8
2019-09-28 16:00:39+00:00,55.02,6,12,1,12,4,10,9,5
2019-09-28 16:01:09+00:00,54.23,13,7,2,16,4,5,6,1
2019-09-28 16:01:39+00:00,54.96,4,4,0,7,1,3,6,2
2019-09-28 16:02:09+00:00,62.94,0,0,0,0,0,0,0,0
2019-09-28 16:02:39+00:00,42.5,64,41,21,47,24,52,15,8
2019-09-28 16:03:09+00:00,52.78,2,5,3,7,2,6,5,1
2019-09-28 16:03:39+00:00,51.94,6,3,1,3,3,7,3,0
2019-09-28 16:04:09+00:00,51.23,3,3,2,3,2,1,2,0
2019-09-28 16:04:39+00:00,51.38,2,4,0,0,2,4,1,0
2019-09-28 16:05:09+00:00,52.08,4,5,1,6,2,3,5,1
2019-09-28 16:05:39+00:00,52.23,5,1,3,0,2,4,5,2
2019-09-28 16:06:09+00:00,52.41,5,3,2,2,1,5,1,0
2019-09-28 16:06:39+00:00,51.51,1,3,3,2,2,1,3,0
2019-09-28 16:07:09+00:00,51.03,6,1,2,1,0,3,9,1
2019-09-28 16:07:39+00:00,50.98,1,2,3,6,2,7,6,6
2019-09-28 16:08:09+00:00,51.59,7,3,10,12,2,10,10,2
2019-09-28 16:08:39+00:00,51.56,3,2,6,9,2,9,2,10
2019-09-28 16:09:09+00:00,52.34,7,2,6,8,1,5,7,7
2019-09-28 16:09:39+00:00,53.72,0,0,0,0,0,0,0,0
2019-09-28 16:10:09+00:00,54.61,8,10,5,8,8,15,7,0
2019-09-28 16:10:39+00:00,52.37,7,11,4,7,2,9,2,0
2019-09-28 16:11:09+00:00,53.55,12,19,0,4,1,10,3,0
2019-09-28 16:11:39+00:00,54.1,11,7,1,9,0,13,5,11
2019-09-28 16:12:09+00:00,71.67,60,40,12,22,13,72,8,26
2019-09-28 16:12:39+00:00,53.89,5,9,3,4,2,2,2,0
2019-09-28 16:13:09+00:00,54.48,4,2,7,3,4,3,1,3
2019-09-28 16:13:39+00:00,53.06,3,5,6,7,3,10,7,7
2019-09-28 16:14:09+00:00,54.55,8,7,13,17,5,19,9,14
2019-09-28 16:14:39+00:00,54.72,7,8,9,16,5,18,14,11
2019-09-28 16:15:09+00:00,64.8,18,11,29,71,14,70,37,37
2019-09-28 16:15:39+00:00,54.87,2,3,7,15,5,9,6,11
2019-09-28 16:16:09+00:00,55.96,1,3,8,17,3,11,9,6
2019-09-28 16:16:39+00:00,69.59,12,9,25,46,12,28,18,18
2019-09-28 16:17:09+00:00,76.21,30,60,11,16,13,41,7,10
2019-09-28 16:17:39+00:00,49.68,27,25,12,15,12,34,7,10
2019-09-28 16:18:09+00:00,52.88,11,10,4,3,5,5,4,0
2019-09-28 16:18:39+00:00,52.71,7,7,3,2,7,2,2,0
2019-09-28 16:19:09+00:00,52.29,11,5,5,6,6,9,5,0
2019-09-28 16:19:39+00:00,52.75,7,5,5,4,4,9,3,0
2019-09-28 16:20:09+00:00,52.3,5,5,2,3,1,4,2,1
2019-09-28 16:20:39+00:00,50.98,7,11,5,4,5,8,4,2
2019-09-28 16:21:09+00:00,50.97,10,10,3,0,4,3,6,0
2019-09-28 16:21:39+00:00,51.01,6,11,7,4,2,5,6,4
2019-09-28 16:22:09+00:00,50.96,5,11,0,3,2,6,4,6
2019-09-28 16:22:39+00:00,50.73,2,8,2,6,2,9,4,4
2019-09-28 16:23:09+00:00,50.59,11,5,3,5,3,16,7,9
2019-09-28 16:23:39+00:00,51.13,12,4,2,6,1,12,10,8
2019-09-28 16:24:09+00:00,51.69,12,7,6,7,2,12,7,11
2019-09-28 16:24:39+00:00,54.16,17,10,15,8,3,18,16,17
2019-09-28 16:25:09+00:00,66.71,0,0,0,0,0,0,0,0
2019-09-28 16:25:39+00:00,39.85,39,44,26,40,24,42,23,4
2019-09-28 16:26:09+00:00,52.47,8,5,1,2,4,4,3,0
2019-09-28 16:26:39+00:00,51.51,5,6,2,3,2,6,2,1
2019-09-28 16:27:09+00:00,51.05,2,8,2,6,2,9,0,0
2019-09-28 16:27:39+00:00,51.01,5,2,3,6,4,3,2,0
2019-09-28 16:28:09+00:00,50.87,3,3,2,3,2,2,0,0
2019-09-28 16:28:39+00:00,50.92,3,0,2,3,1,2,2,0
2019-09-28 16:29:09+00:00,50.34,2,3,2,2,2,5,1,1
2019-09-28 16:29:39+00:00,50.3,0,2,0,2,0,3,3,1
2019-09-28 16:30:09+00:00,50.1,6,7,1,7,4,7,5,5
2019-09-28 16:30:39+00:00,50.97,2,3,1,5,1,8,3,2
2019-09-28 16:31:09+00:00,50.86,5,3,3,16,0,7,3,4
2019-09-28 16:31:39+00:00,51.64,4,3,4,5,2,7,3,2
2019-09-28 16:32:09+00:00,52.13,6,3,2,4,4,5,7,4
2019-09-28 16:32:39+00:00,51.58,4,3,3,13,1,11,4,5
2019-09-28 16:33:09+00:00,52.28,5,3,3,8,5,6,6,5
2019-09-28 16:33:39+00:00,53.17,0,0,0,0,0,0,0,0
2019-09-28 16:34:09+00:00,55.05,19,22,6,5,6,18,4,0
2019-09-28 16:34:39+00:00,53.7,0,2,2,1,1,8,2,0
2019-09-28 16:35:09+00:00,52.52,0,0,7,3,1,10,2,3
2019-09-28 16:35:39+00:00,52.89,3,2,1,2,5,6,1,6
2019-09-28 16:36:09+00:00,53.48,3,1,9,4,5,9,1,11
2019-09-28 16:36:39+00:00,52.83,1,1,6,7,2,4,1,4
2019-09-28 16:37:09+00:00,53.12,11,19,16,24,14,20,14,11
2019-09-28 16:37:39+00:00,53.34,4,0,7,12,0,12,11,4
2019-09-28 16:38:09+00:00,52.61,4,6,11,7,2,10,18,2
2019-09-28 16:38:39+00:00,53.64,13,11,9,7,9,19,9,0
2019-09-28 16:39:09+00:00,52.23,9,4,5,10,6,10,0,1
2019-09-28 16:39:39+00:00,53.13,6,4,8,12,3,5,0,0
2019-09-28 16:40:09+00:00,53.17,3,1,2,10,4,3,1,2
2019-09-28 16:40:39+00:00,52.44,9,6,7,10,1,3,2,0
2019-09-28 16:41:09+00:00,51.77,4,1,6,5,3,8,11,6
2019-09-28 16:41:39+00:00,51.75,8,1,6,8,2,11,4,5
2019-09-28 16:42:09+00:00,51.17,2,6,2,21,2,5,4,6
2019-09-28 16:42:39+00:00,51.64,10,5,7,29,3,13,6,4
2019-09-28 16:43:09+00:00,52.72,5,4,2,35,8,21,5,8
2019-09-28 16:43:39+00:00,52.55,4,2,0,10,0,6,3,2
2019-09-28 16:44:09+00:00,56.45,0,0,0,0,0,0,0,0
2019-09-28 16:44:39+00:00,54.43,0,0,0,0,0,0,0,0
2019-09-28 16:45:09+00:00,54.88,1,0,1,0,1,1,0,0
2019-09-28 16:45:39+00:00,52.03,9,7,8,2,24,15,3,0
2019-09-28 16:46:09+00:00,53.59,3,3,11,3,35,13,5,2
2019-09-28 16:46:39+00:00,53.67,42,31,28,13,13,33,8,13
2019-09-28 16:47:09+00:00,53.85,2,4,2,3,1,5,0,0
2019-09-28 16:47:39+00:00,52.73,6,4,2,4,1,1,1,0
2019-09-28 16:48:09+00:00,51.38,4,4,5,2,3,0,6,0
2019-09-28 16:48:39+00:00,51.98,3,7,2,3,5,3,1,0
2019-09-28 16:49:09+00:00,51.66,5,7,6,5,1,4,2,0
2019-09-28 16:49:39+00:00,51.48,2,4,1,3,5,0,1,0
2019-09-28 16:50:09+00:00,51.47,6,4,4,7,2,8,5,0
2019-09-28 16:50:39+00:00,50.73,2,9,2,7,2,6,4,0
2019-09-28 16:51:09+00:00,51.14,2,1,1,3,1,5,2,0
2019-09-28 16:51:39+00:00,51.47,3,3,3,4,3,4,1,0
2019-09-28 16:52:09+00:00,51.24,4,3,2,5,3,5,2,0
2019-09-28 16:52:39+00:00,51.92,6,7,2,4,4,4,3,0
2019-09-28 16:53:09+00:00,51.62,4,7,1,4,3,3,3,0
2019-09-28 16:53:39+00:00,52.08,4,5,2,6,2,6,3,0
2019-09-28 16:54:09+00:00,51.87,3,4,3,2,3,3,8,0
2019-09-28 16:54:39+00:00,52.15,8,5,3,7,2,9,3,1
2019-09-28 16:55:09+00:00,52.78,11,11,10,16,5,11,11,11
2019-09-28 16:55:39+00:00,54.91,20,11,8,20,4,19,10,13
2019-09-28 16:56:09+00:00,82.2,41,46,41,28,27,54,11,17
2019-09-28 16:56:39+00:00,53.92,14,10,5,11,5,14,4,3
2019-09-28 16:57:09+00:00,52.55,4,2,2,6,3,4,3,1
2019-09-28 16:57:39+00:00,51.13,5,5,3,4,1,4,1,0
2019-09-28 16:58:09+00:00,51.7,4,3,0,3,4,1,2,0
2019-09-28 16:58:39+00:00,50.95,2,3,2,6,2,1,3,0
2019-09-28 16:59:09+00:00,50.77,1,2,1,6,1,2,4,0
2019-09-28 16:59:39+00:00,50.39,8,1,4,5,1,4,5,0
2019-09-28 17:00:09+00:00,51.39,5,5,1,5,2,5,2,0
2019-09-28 17:00:39+00:00,51.48,8,11,1,2,2,4,2,1
2019-09-28 17:01:09+00:00,51.41,6,0,2,15,3,10,6,0
2019-09-28 17:01:39+00:00,52.62,6,4,8,9,5,14,5,7
2019-09-28 17:02:09+00:00,52.76,8,0,16,18,3,7,12,11
2019-09-28 17:02:39+00:00,53.1,4,1,2,8,2,7,10,6
2019-09-28 17:03:09+00:00,54.3,0,0,0,0,0,0,0,0
2019-09-28 17:03:39+00:00,66.2,41,43,30,34,29,46,12,9
2019-09-28 17:04:09+00:00,39.93,5,9,3,5,4,4,2,2
2019-09-28 17:04:39+00:00,50.87,3,2,2,3,2,3,0,0
2019-09-28 17:05:09+00:00,50.36,1,4,0,2,1,4,2,2
2019-09-28 17:05:39+00:00,49.95,1,4,3,2,3,4,2,1
2019-09-28 17:06:09+00:00,49.42,5,3,1,1,1,1,1,0
2019-09-28 17:06:39+00:00,49.52,6,2,1,0,1,0,0,0
2019-09-28 17:07:09+00:00,49.62,0,3,2,1,0,1,0,0
2019-09-28 17:07:39+00:00,48.77,6,2,0,1,3,2,2,0
